t_saat,AN_SO2,AN_SF,AN_SA,AN_SNH4,AN_SNO3,AN_SPO4,AN_SALK,AN_SN2,AN_XI,AN_XS,AN_XH,AN_XPAO,AN_XPP,AN_XPHA,AN_XAUT,AN_XTSS,AN_XMeOH,AN_XMeP,AX_SO2,AX_SF,AX_SA,AX_SNH4,AX_SNO3,AX_SPO4,AX_SALK,AX_SN2,AX_XI,AX_XS,AX_XH,AX_XPAO,AX_XPP,AX_XPHA,AX_XAUT,AX_XTSS,AX_XMeOH,AX_XMeP,AE_SO2,AE_SF,AE_SA,AE_SNH4,AE_SNO3,AE_SPO4,AE_SALK,AE_SN2,AE_XI,AE_XS,AE_XH,AE_XPAO,AE_XPP,AE_XPHA,AE_XAUT,AE_XTSS,AE_XMeOH,AE_XMeP
1089,0.0,7.104,30.679,31.229,0.004,21.898,6.569,24.137,1814.081,317.421,1394.323,1112.888,38.432,212.452,80.2,4357.527,8.692,169.835,0.0,2.05,2.705,28.316,0.318,9.868,6.386,30.05,1811.644,250.972,1411.938,1121.696,50.107,188.492,80.645,4351.405,11.355,165.2,3.048,1.22,0.179,24.883,4.312,0.203,5.923,30.247,1809.019,217.937,1422.274,1129.343,60.225,162.57,81.184,4356.422,15.053,159.466
1090,0.0,4.732,26.245,29.613,0.003,21.258,6.545,24.4,1812.447,314.145,1405.395,1118.64,39.532,209.994,80.392,4370.736,9.725,168.301,0.0,1.828,2.322,24.977,0.268,9.545,6.293,30.34,1811.319,254.018,1422.714,1127.308,51.206,185.432,80.833,4369.476,13.066,162.887,3.173,1.209,0.148,20.828,4.313,0.146,5.79,30.616,1808.677,220.337,1434.274,1135.421,61.325,157.85,81.398,4374.233,17.651,155.952
1091,0.0,4.146,17.853,28.659,0.003,21.034,6.685,24.584,1808.926,299.553,1415.451,1124.366,40.32,204.206,80.586,4370.403,10.302,167.527,0.0,1.635,1.539,22.893,0.347,8.166,6.273,30.685,1809.174,244.603,1432.669,1133.543,53.238,176.665,81.033,4376.318,14.402,161.008,3.261,1.17,0.115,18.23,4.477,0.118,5.697,30.964,1807.079,213.46,1444.433,1141.504,62.042,150.409,81.598,4379.896,19.208,153.764
1092,0.001,4.383,16.263,26.279,0.004,19.129,6.676,24.723,1805.227,284.753,1425.66,1130.544,42.67,192.507,80.777,4371.48,11.508,165.779,0.0,1.605,1.442,20.965,0.373,7.136,6.295,30.754,1806.267,234.95,1442.065,1139.596,54.958,166.273,81.216,4379.764,15.764,159.125,3.268,1.155,0.114,16.604,4.233,0.113,5.741,31.123,1804.665,206.626,1452.902,1146.991,62.702,142.456,81.742,4382.653,20.241,152.374
1093,0.001,3.346,13.631,20.574,0.003,19.665,6.606,24.765,1802.234,276.069,1433.389,1135.741,42.732,185.345,80.916,4370.29,11.614,165.583,0.0,1.472,1.242,17.789,0.342,6.955,6.256,30.831,1803.349,225.106,1449.804,1144.95,55.664,157.406,81.357,4378.727,16.512,158.04,3.422,1.126,0.095,13.945,4.379,0.09,5.689,31.166,1801.634,196.082,1461.453,1152.753,63.329,132.308,81.912,4380.895,21.5,150.568
1094,0.0,1.659,4.288,15.96,0.004,19.285,6.591,24.839,1799.697,234.785,1438.116,1140.095,43.08,175.247,81.026,4340.895,10.984,166.346,0.0,1.21,0.719,13.514,0.364,5.95,6.187,31.26,1800.857,204.225,1455.46,1150.277,57.164,144.896,81.481,4368.19,17.108,157.103,3.759,1.095,0.062,9.53,5.018,0.059,5.519,31.45,1798.629,177.78,1469.293,1158.946,64.054,118.081,82.104,4370.764,22.998,148.312
1095,0.0,1.473,3.203,13.925,0.003,17.529,6.376,24.997,1797.507,193.815,1440.269,1143.674,45.048,158.388,81.087,4309.623,11.543,165.429,0.0,1.088,0.63,10.236,0.345,4.44,6.039,31.939,1798.608,171.558,1458.997,1154.938,59.345,127.708,81.554,4345.159,19.165,154.027,4.239,1.068,0.049,5.533,5.623,0.038,5.301,31.956,1795.728,148.101,1474.723,1164.334,64.878,99.901,82.22,4346.63,25.541,144.479
1096,0.0,1.326,3.007,14.28,0.002,20.002,6.197,25.192,1796.066,171.059,1438.168,1145.382,42.445,152.304,81.034,4279.412,10.061,167.308,0.0,1.028,0.713,8.427,0.227,4.902,5.859,32.755,1796.971,145.986,1458.776,1157.766,59.32,115.39,81.512,4318.955,20.195,152.361,4.861,0.994,0.038,2.335,6.366,0.03,5.019,32.562,1792.746,118.416,1478.029,1169.254,65.834,79.688,82.239,4318.762,28.948,139.322
1097,0.0,1.377,3.347,13.25,0.003,21.8,6.1,25.434,1794.21,154.803,1436.256,1147.78,40.714,142.644,80.916,4254.591,9.762,167.428,0.0,0.916,0.574,7.131,0.303,5.217,5.72,33.24,1794.884,125.091,1457.301,1160.864,59.132,101.644,81.387,4293.848,20.309,151.887,5.183,0.844,0.034,1.159,5.933,0.037,4.93,33.157,1790.399,98.102,1475.477,1172.533,66.326,64.235,81.973,4293.545,30.466,136.852
1098,0.0,1.44,3.798,13.209,0.003,21.955,6.043,25.687,1791.815,146.054,1434.34,1151.11,40.579,129.203,80.704,4238.526,10.028,166.872,0.0,0.872,0.609,6.263,0.249,5.665,5.658,33.198,1792.488,111.754,1453.409,1163.617,58.783,88.27,81.141,4271.346,20.368,151.521,5.385,0.762,0.032,0.872,4.954,0.042,4.966,33.454,1788.321,86.026,1469.143,1174.632,66.483,52.317,81.602,4271.858,30.506,136.529
1099,0.0,1.326,3.571,16.656,0.002,24.097,6.026,25.82,1790.034,142.729,1428.014,1152.552,38.365,123.133,80.388,4219.604,8.729,168.553,0.0,0.855,0.715,7.05,0.158,7.068,5.628,33.102,1790.661,104.57,1446.056,1164.631,57.114,80.366,80.806,4248.819,18.933,153.326,5.665,0.705,0.028,0.701,4.663,0.043,4.941,33.491,1785.817,76.425,1462.588,1176.734,66.693,39.301,81.241,4250.798,31.0,135.517
1100,0.0,1.717,4.967,20.195,0.002,26.241,6.02,25.882,1788.633,144.746,1421.079,1153.981,36.56,116.327,80.067,4204.739,8.337,168.777,0.0,0.831,0.635,8.487,0.22,7.833,5.606,33.06,1788.595,100.136,1438.673,1166.011,56.218,71.164,80.483,4230.055,17.702,154.781,5.412,0.617,0.026,1.111,4.859,0.06,4.887,33.46,1783.705,71.755,1453.8,1177.693,66.603,30.012,80.967,4232.609,30.184,136.392
1101,0.0,1.85,6.939,21.973,0.002,28.111,6.041,25.91,1787.672,151.534,1414.638,1155.958,35.077,109.871,79.858,4196.099,8.024,168.948,0.0,0.825,0.579,9.764,0.304,7.649,5.59,33.257,1786.685,100.552,1432.097,1168.073,56.567,61.193,80.293,4219.723,17.303,155.056,5.181,0.594,0.024,1.79,5.519,0.069,4.792,33.481,1781.999,71.816,1444.794,1178.083,66.427,23.656,80.891,4219.601,28.594,138.408
1102,0.0,1.966,7.49,23.277,0.002,29.898,6.04,25.961,1786.875,157.035,1407.709,1157.153,33.674,105.472,79.764,4187.298,7.473,169.59,0.0,0.822,0.525,10.581,0.383,7.489,5.571,33.697,1785.275,102.804,1425.766,1169.541,56.982,53.617,80.224,4212.67,16.885,155.435,5.104,0.589,0.021,2.299,6.262,0.077,4.687,33.711,1780.439,73.115,1437.48,1178.168,66.494,18.158,80.911,4210.011,27.622,139.557
1103,0.0,1.85,6.855,25.724,0.002,30.67,6.041,26.079,1785.388,158.183,1401.033,1157.464,33.375,100.392,79.749,4177.338,7.203,169.908,0.0,0.802,0.454,11.581,0.475,7.128,5.538,34.249,1783.915,104.215,1419.864,1170.153,57.728,47.159,80.228,4206.371,16.751,155.454,5.067,0.584,0.018,2.796,6.914,0.086,4.586,34.123,1779.01,74.295,1431.291,1177.473,66.75,13.961,80.98,4201.998,27.126,140.056
1104,0.0,2.558,10.322,28.782,0.002,29.366,5.894,26.28,1784.921,168.431,1396.787,1157.956,35.711,90.821,79.854,4182.769,8.094,168.595,0.0,0.829,0.462,13.363,0.752,6.691,5.476,34.552,1782.388,107.908,1415.327,1170.198,58.849,41.051,80.34,4203.731,17.164,154.763,4.769,0.594,0.022,4.522,6.97,0.113,4.579,34.567,1778.069,78.73,1424.995,1175.921,66.968,13.082,81.069,4198.238,25.933,141.673
1105,0.0,3.419,17.262,30.317,0.003,28.176,5.943,26.485,1786.377,190.062,1394.412,1158.462,37.78,84.83,80.053,4201.356,8.745,167.632,0.0,0.982,0.677,15.848,0.786,7.165,5.442,34.695,1782.205,120.77,1412.691,1169.693,59.042,39.366,80.533,4210.334,16.804,155.257,4.455,0.646,0.033,7.448,6.654,0.145,4.607,34.84,1777.923,89.207,1420.918,1174.815,67.302,13.69,81.229,4203.594,24.392,143.898
1106,0.0,3.4,20.619,31.456,0.002,29.543,6.095,26.635,1788.4,208.647,1392.29,1158.047,36.818,87.936,80.256,4213.867,8.076,168.698,0.0,1.075,0.815,17.638,0.598,8.047,5.532,35.071,1783.108,134.318,1411.58,1169.029,58.535,41.343,80.74,4219.789,15.736,156.807,4.374,0.695,0.035,9.279,6.817,0.145,4.616,35.126,1778.219,99.204,1420.676,1174.433,67.787,13.516,81.494,4212.787,23.618,145.007
1107,0.0,5.665,26.247,32.169,0.003,26.069,6.063,26.789,1789.126,221.645,1395.07,1158.901,41.149,80.051,80.572,4236.668,9.546,166.923,0.0,1.362,1.25,19.527,0.72,8.62,5.585,34.877,1784.133,150.057,1413.589,1168.827,58.508,43.35,81.043,4235.779,15.234,157.708,3.897,0.786,0.069,12.334,5.869,0.248,4.846,35.262,1780.007,116.659,1421.114,1174.04,67.861,18.653,81.66,4231.883,21.37,148.409
1108,0.001,6.12,31.93,32.037,0.003,24.994,6.045,26.75,1790.925,239.558,1399.279,1159.869,43.079,80.486,80.816,4263.117,9.613,167.151,0.0,1.552,1.802,21.455,0.408,9.495,5.666,34.498,1785.8,168.095,1417.493,1168.991,58.202,48.359,81.272,4257.105,14.487,159.12,3.755,0.874,0.088,14.88,5.24,0.223,5.004,34.96,1781.755,133.941,1425.878,1174.958,68.355,22.24,81.886,4256.016,20.309,150.267
1109,0.0,5.764,30.847,32.485,0.003,25.033,6.164,26.624,1791.834,250.324,1404.816,1161.131,43.915,83.39,81.065,4282.977,9.442,167.64,0.0,1.616,1.906,22.347,0.403,10.06,5.733,34.17,1787.365,181.775,1423.018,1170.109,58.303,52.888,81.523,4278.363,13.798,160.386,3.579,0.927,0.1,16.124,5.036,0.254,5.092,34.669,1783.524,147.826,1431.892,1176.357,68.884,26.464,82.124,4279.582,19.4,151.87
1110,0.0,7.87,30.421,32.465,0.003,23.142,6.256,26.427,1793.265,265.58,1412.465,1163.197,46.636,82.801,81.318,4312.965,10.036,167.111,0.0,1.838,2.217,23.416,0.37,9.774,5.854,33.608,1788.782,196.137,1429.928,1171.818,59.462,55.791,81.767,4303.997,13.819,160.703,3.398,0.997,0.124,17.724,4.564,0.277,5.272,34.185,1785.277,162.785,1438.592,1177.983,69.583,31.072,82.321,4305.488,18.674,153.277
1111,0.0,6.294,29.053,30.098,0.003,22.56,6.461,26.147,1793.086,269.143,1420.498,1165.217,48.023,85.691,81.533,4331.147,10.203,167.135,0.0,1.788,2.226,23.275,0.33,9.808,5.994,33.01,1790.026,208.25,1437.636,1173.654,60.233,59.937,81.978,4328.125,13.806,161.067,3.324,1.037,0.125,18.283,4.368,0.252,5.417,33.592,1786.886,176.424,1446.962,1180.06,70.407,35.025,82.529,4331.965,18.566,153.803
1112,0.0,6.051,22.633,29.498,0.004,21.22,6.637,25.851,1791.673,267.508,1429.082,1167.608,50.087,85.943,81.746,4345.783,10.733,166.637,0.0,1.721,1.815,22.443,0.373,8.85,6.179,32.405,1789.82,211.819,1445.545,1176.052,62.086,60.63,82.188,4346.619,14.279,160.7,3.272,1.045,0.114,17.726,4.184,0.23,5.618,32.994,1787.307,182.862,1454.797,1182.243,71.265,37.668,82.713,4350.952,18.636,154.039
1113,0.001,3.958,15.696,28.486,0.004,20.162,6.667,25.55,1789.011,261.064,1436.537,1169.792,51.499,85.5,81.926,4352.11,11.174,166.223,0.0,1.478,1.257,22.081,0.408,7.674,6.274,31.882,1788.668,211.271,1452.48,1178.421,64.041,58.765,82.369,4358.995,15.127,159.775,3.372,1.025,0.083,17.35,4.266,0.162,5.72,32.414,1786.567,183.749,1462.364,1184.632,72.205,36.581,82.906,4362.51,19.495,153.109
1114,0.0,3.174,11.435,26.515,0.004,20.303,6.617,25.348,1786.977,256.368,1442.044,1171.579,51.791,83.789,82.095,4353.811,11.248,166.263,0.0,1.317,0.912,20.662,0.454,6.737,6.262,31.752,1786.82,204.874,1458.443,1180.726,65.642,53.981,82.546,4362.46,16.143,158.506,3.55,0.997,0.059,15.934,4.68,0.119,5.67,32.143,1784.687,176.64,1469.244,1187.018,73.028,31.571,83.125,4363.52,20.93,151.238
1115,0.001,2.93,8.729,22.348,0.004,19.191,6.594,25.27,1783.766,237.759,1447.812,1173.399,53.39,76.964,82.289,4345.331,11.948,165.376,0.0,1.218,0.723,18.164,0.563,5.931,6.214,31.688,1784.576,195.087,1464.169,1182.688,67.117,47.541,82.743,4361.134,17.169,157.178,3.613,0.965,0.051,14.025,4.794,0.117,5.617,32.067,1782.726,169.408,1474.629,1188.501,73.71,26.869,83.311,4362.085,21.903,149.994
1116,0.001,2.739,8.34,17.423,0.003,20.003,6.626,25.243,1781.645,225.723,1451.244,1173.925,52.76,75.011,82.439,4335.328,11.612,165.836,0.0,1.148,0.67,14.563,0.493,5.602,6.192,31.903,1782.213,181.212,1468.404,1183.565,67.991,42.113,82.901,4352.95,18.056,155.979,3.903,0.924,0.039,10.564,5.284,0.094,5.504,32.112,1780.035,154.832,1480.019,1189.419,74.477,20.128,83.534,4352.806,23.526,147.734
1117,0.001,2.376,6.636,16.074,0.004,19.974,6.576,25.323,1779.105,211.0,1454.584,1173.871,52.931,70.856,82.618,4323.337,11.638,165.591,0.0,1.044,0.528,11.269,0.651,5.335,6.145,32.17,1779.947,168.394,1472.12,1183.727,68.613,37.232,83.089,4344.092,18.516,155.236,4.027,0.862,0.033,7.011,5.527,0.109,5.442,32.379,1777.749,142.55,1483.319,1188.953,74.938,16.234,83.714,4343.377,24.28,146.613
1118,0.0,1.825,4.53,14.764,0.004,18.474,6.4,25.416,1776.286,188.536,1456.522,1172.829,54.677,63.784,82.754,4306.203,12.076,164.656,0.0,0.948,0.437,9.491,0.634,4.52,6.061,32.358,1777.399,153.27,1474.008,1182.704,69.898,31.526,83.221,4331.874,19.514,153.648,4.315,0.816,0.026,4.781,5.604,0.099,5.374,32.551,1775.178,129.635,1485.353,1187.38,75.445,12.221,83.847,4330.972,25.268,145.071
1119,0.0,1.507,3.18,12.921,0.004,17.478,6.257,25.505,1774.032,163.435,1456.043,1170.139,56.064,57.785,82.826,4283.423,12.41,163.966,0.0,0.858,0.372,7.616,0.623,3.874,5.928,32.639,1775.09,135.178,1473.992,1180.126,71.128,26.221,83.297,4314.329,20.802,151.594,4.718,0.748,0.02,2.839,5.831,0.101,5.227,32.761,1772.513,113.471,1485.836,1184.019,76.106,8.273,83.933,4313.167,26.92,142.48
1120,0.0,1.457,3.49,11.93,0.003,17.79,6.242,25.604,1771.941,151.595,1453.669,1165.801,56.08,56.062,82.817,4265.777,12.487,163.72,0.0,0.807,0.37,6.289,0.571,3.743,5.841,32.886,1772.905,119.623,1471.933,1175.744,71.858,23.038,83.284,4294.967,21.971,149.73,5.179,0.675,0.017,1.541,5.754,0.124,5.13,32.988,1769.956,97.864,1483.927,1178.725,76.826,5.86,83.881,4292.893,28.679,139.723
1121,0.0,1.396,3.261,12.945,0.002,21.767,6.235,25.694,1770.834,147.257,1446.885,1159.596,51.887,65.706,82.643,4243.042,9.799,167.361,0.0,0.84,0.545,6.046,0.248,4.997,5.82,33.343,1771.492,110.526,1466.376,1169.757,70.792,25.632,83.102,4274.617,21.518,150.154,5.924,0.62,0.014,0.672,5.835,0.152,5.048,33.261,1767.101,83.458,1481.377,1172.131,77.652,3.909,83.682,4271.695,31.036,136.027
1122,0.0,1.485,3.57,15.968,0.002,24.919,6.166,25.803,1769.519,141.082,1439.921,1152.718,48.975,73.101,82.378,4219.909,8.775,168.537,0.0,0.792,0.483,6.739,0.314,6.491,5.789,33.446,1769.741,102.411,1459.531,1162.779,69.101,30.377,82.826,4252.408,19.581,152.588,5.805,0.563,0.016,0.806,5.624,0.183,5.043,33.525,1764.861,74.814,1474.795,1165.298,77.945,5.164,83.352,4252.413,31.283,135.33
1123,0.0,1.708,5.164,17.985,0.002,26.107,6.179,25.917,1769.137,145.803,1434.368,1146.913,48.199,76.103,82.161,4211.76,8.699,168.332,0.0,0.771,0.456,7.883,0.384,6.562,5.771,33.527,1767.847,98.9,1453.085,1157.138,69.193,31.492,82.61,4238.212,18.91,153.222,5.535,0.542,0.016,1.227,5.766,0.163,5.005,33.668,1763.202,72.077,1465.937,1160.411,77.884,6.309,83.192,4237.456,29.771,137.206
1124,0.0,1.724,5.248,18.546,0.002,27.656,6.121,26.012,1769.207,152.191,1427.816,1142.006,46.913,80.239,82.024,4204.468,8.119,168.885,0.0,0.77,0.43,8.417,0.435,6.675,5.751,33.812,1766.873,100.61,1446.365,1152.644,69.256,32.651,82.487,4229.47,18.212,153.932,5.425,0.542,0.016,1.477,6.211,0.153,4.93,33.853,1761.871,72.115,1458.066,1156.221,77.947,6.765,83.135,4226.24,28.686,138.474
1125,0.0,1.621,5.269,20.853,0.002,30.399,6.083,26.118,1769.762,157.784,1419.37,1137.072,44.091,87.618,81.897,4192.624,6.854,170.539,0.0,0.789,0.476,9.02,0.337,6.968,5.698,34.401,1766.408,101.439,1439.002,1148.393,69.077,34.232,82.374,4219.637,17.452,154.767,5.654,0.537,0.013,1.228,6.928,0.142,4.786,34.194,1760.367,70.108,1451.906,1151.961,78.332,5.667,83.102,4214.319,29.011,137.687
1126,0.0,2.425,9.176,23.768,0.003,29.798,6.017,26.298,1770.042,165.462,1414.59,1133.331,45.4,85.585,81.875,4193.21,8.094,168.599,0.0,0.801,0.437,10.349,0.737,7.275,5.63,34.494,1765.641,105.202,1433.505,1144.427,69.026,35.37,82.357,4213.681,17.322,154.711,4.997,0.553,0.02,2.509,6.692,0.185,4.796,34.58,1760.363,75.246,1443.736,1148.163,78.111,8.997,83.029,4209.286,27.007,140.361
1127,0.0,2.404,10.403,24.537,0.002,31.755,5.968,26.466,1771.609,176.926,1409.174,1130.541,43.782,91.125,81.911,4194.115,7.066,170.014,0.0,0.85,0.498,11.691,0.516,7.205,5.597,35.055,1766.075,111.669,1428.714,1142.048,69.345,36.431,82.402,4214.261,16.648,155.534,5.005,0.584,0.018,3.17,7.32,0.129,4.663,34.906,1760.272,79.27,1439.189,1146.394,78.329,8.362,83.202,4207.154,26.31,141.182
1128,0.0,3.198,13.423,26.831,0.003,30.804,5.925,26.683,1772.475,186.998,1406.377,1128.823,45.598,88.047,82.077,4202.055,7.942,168.769,0.0,0.912,0.537,12.599,0.919,7.836,5.508,35.225,1766.608,119.269,1425.521,1140.026,69.072,38.123,82.578,4216.081,16.16,156.143,4.575,0.616,0.027,4.499,7.129,0.192,4.652,35.341,1761.262,87.073,1434.612,1144.367,78.283,11.472,83.304,4210.269,24.606,143.542
1129,0.0,3.221,17.755,33.112,0.003,28.967,6.153,27.36,1774.159,204.969,1402.877,1127.365,48.218,86.542,81.878,4219.619,8.22,168.397,0.0,1.138,2.177,18.485,0.041,13.036,5.702,34.511,1767.875,137.618,1415.942,1135.195,64.039,51.539,82.278,4210.341,13.811,159.488,0.164,0.746,0.172,11.649,0.964,0.814,5.408,37.424,1762.869,107.426,1425.462,1140.94,77.698,21.138,82.53,4219.788,21.981,147.319
1130,0.0,3.706,22.405,34.306,0.002,31.587,6.442,27.445,1777.727,234.558,1392.249,1122.981,45.033,103.165,81.33,4231.125,6.441,171.131,0.0,1.22,3.661,24.575,0.004,20.15,6.03,32.974,1770.064,160.773,1400.312,1128.852,56.258,77.951,81.689,4201.851,8.918,166.474,0.123,1.043,0.488,18.887,0.139,5.375,5.802,35.749,1764.534,129.317,1409.659,1134.271,71.997,46.527,81.869,4216.383,14.941,157.289
1131,0.0,6.62,32.516,35.181,0.003,32.075,6.556,26.555,1781.79,270.9,1378.792,1116.899,41.633,122.796,80.67,4244.81,4.999,173.34,0.0,1.595,7.107,28.627,0.003,26.254,6.313,31.138,1773.419,194.159,1385.731,1122.251,48.813,107.405,81.013,4205.014,5.429,171.619,0.102,1.343,0.907,25.023,0.086,14.802,6.174,33.274,1768.287,162.315,1393.15,1126.392,60.746,83.789,81.155,4210.851,7.157,168.553
1132,0.0,6.103,39.167,36.244,0.002,37.331,6.65,25.445,1786.191,304.367,1364.291,1109.292,31.23,158.049,79.957,4240.99,3.528,175.578,0.0,1.63,9.112,32.359,0.002,35.302,6.491,29.34,1777.654,227.386,1371.096,1114.469,36.986,146.093,80.292,4198.381,3.344,174.789,0.095,1.516,1.074,29.486,0.072,24.033,6.392,31.233,1772.134,194.637,1379.605,1118.666,49.363,121.885,80.422,4205.759,4.066,173.14
1133,0.0,9.885,47.812,39.008,0.003,38.993,6.711,24.495,1790.612,337.378,1351.535,1101.663,22.395,189.687,79.229,4241.053,3.248,176.403,0.0,2.118,14.701,35.075,0.001,41.518,6.587,27.861,1781.784,259.305,1358.308,1106.727,26.408,181.991,79.558,4194.194,2.702,175.97,0.081,1.848,1.939,32.724,0.049,34.261,6.522,29.45,1776.583,227.074,1366.324,1110.241,35.68,164.136,79.676,4195.125,2.916,175.044
1134,0.0,7.106,50.454,42.866,0.004,38.819,6.703,23.446,1791.769,355.51,1340.145,1092.473,11.865,223.71,78.428,4223.206,3.112,177.067,0.0,2.086,20.599,39.124,0.001,46.257,6.591,26.203,1785.848,293.351,1346.792,1097.294,13.867,220.665,78.75,4186.544,2.369,176.955,0.067,2.184,3.495,36.833,0.031,43.496,6.546,27.489,1781.624,266.049,1355.024,1100.16,19.756,210.056,78.853,4185.037,2.329,176.398
1135,0.0,6.031,42.926,40.911,0.003,32.411,6.629,22.902,1792.263,351.036,1346.919,1093.107,17.006,233.696,78.356,4249.465,3.744,176.48,0.0,2.275,6.66,36.825,0.144,30.199,6.596,27.328,1787.651,292.919,1362.972,1100.496,23.833,222.867,78.78,4238.525,3.379,175.919,2.663,1.398,0.33,32.465,3.702,15.802,6.352,27.422,1783.9,259.591,1375.914,1109.206,40.338,195.266,79.347,4266.574,4.085,174.322
1136,0.001,7.664,33.975,38.219,0.004,23.477,6.753,23.234,1794.252,348.621,1362.268,1099.654,30.859,229.819,78.623,4310.755,6.196,173.272,0.0,2.362,3.898,33.395,0.248,13.412,6.615,28.359,1789.435,288.482,1379.165,1107.729,40.628,212.363,79.054,4304.651,7.021,171.118,2.776,1.35,0.252,29.399,3.856,0.522,6.288,28.505,1785.966,256.845,1389.824,1115.368,54.021,187.287,79.57,4322.032,9.214,167.487
1137,0.0,4.866,24.961,35.177,0.003,21.315,6.83,23.596,1794.19,336.473,1375.597,1105.305,35.483,228.605,78.819,4332.198,8.688,169.917,0.0,1.955,2.519,30.881,0.254,10.02,6.579,28.908,1790.963,283.655,1392.211,1113.594,45.993,207.249,79.249,4332.254,11.079,165.679,3.064,1.302,0.171,26.743,4.024,0.173,6.123,29.104,1787.711,252.709,1403.925,1121.459,56.146,181.393,79.789,4339.997,14.691,160.071
1138,0.0,7.302,28.22,32.702,0.003,20.979,6.689,23.885,1798.023,344.22,1387.606,1111.071,36.829,223.966,79.021,4358.158,9.935,168.202,0.0,2.086,2.653,27.951,0.271,9.25,6.48,29.499,1792.418,277.397,1404.765,1119.697,48.069,200.383,79.455,4347.44,13.264,162.722,3.099,1.293,0.174,23.785,4.177,0.158,6.0,29.681,1788.687,243.636,1416.285,1127.552,57.658,174.111,79.997,4350.192,17.604,156.118
1139,0.0,4.108,22.188,29.629,0.003,20.642,6.552,24.158,1797.861,331.19,1399.632,1116.827,37.328,220.262,79.215,4363.781,10.487,167.598,0.0,1.821,2.091,25.26,0.285,9.079,6.345,29.937,1794.44,274.963,1416.949,1125.543,48.888,195.866,79.651,4363.261,14.075,161.701,3.148,1.26,0.146,21.032,4.246,0.141,5.861,30.188,1790.882,241.741,1429.03,1133.594,58.579,168.961,80.204,4366.964,18.922,154.368
1140,0.0,2.727,10.864,24.502,0.003,19.879,6.538,24.37,1794.39,297.387,1409.687,1122.238,38.298,212.354,79.388,4348.134,10.792,167.137,0.0,1.498,1.143,21.608,0.348,7.135,6.235,30.351,1793.449,254.558,1426.837,1131.64,51.397,184.359,79.83,4362.475,15.434,159.856,3.379,1.215,0.096,17.654,4.549,0.088,5.677,30.584,1790.713,225.966,1439.971,1139.821,59.287,158.515,80.407,4366.098,20.454,152.276
1141,0.0,2.312,6.616,20.612,0.004,17.84,6.384,24.563,1790.713,262.202,1418.667,1127.891,40.923,196.253,79.553,4330.457,11.921,165.343,0.0,1.327,0.826,17.518,0.417,5.561,6.102,30.673,1791.221,227.776,1435.503,1137.647,53.718,168.909,79.995,4351.487,17.214,157.266,3.543,1.171,0.08,13.795,4.59,0.069,5.537,30.937,1789.068,203.197,1448.219,1145.463,59.996,145.414,80.552,4354.157,22.062,149.976
1142,0.001,1.974,5.215,17.313,0.004,16.684,6.362,24.704,1787.377,230.793,1425.333,1132.942,42.962,179.57,79.666,4311.12,13.03,163.734,0.0,1.22,0.732,14.161,0.397,4.687,5.978,30.889,1788.487,200.593,1441.873,1142.849,55.464,152.73,80.105,4334.643,19.064,154.566,3.787,1.128,0.07,10.3,4.617,0.054,5.381,31.155,1786.493,177.835,1454.604,1150.673,60.851,129.854,80.661,4336.251,24.032,147.093
1143,0.0,1.717,4.399,16.036,0.002,18.93,6.321,24.822,1785.743,206.497,1426.284,1135.707,40.542,173.382,79.681,4284.003,11.365,165.901,0.0,1.159,0.795,11.617,0.253,5.1,5.894,31.544,1786.544,175.489,1444.612,1146.597,55.592,140.456,80.136,4312.853,19.761,153.449,4.287,1.091,0.053,6.464,5.551,0.037,5.127,31.548,1783.437,148.456,1461.051,1156.519,61.874,110.139,80.82,4313.197,26.874,142.842
1144,0.0,1.866,5.103,15.602,0.004,18.883,6.171,25.048,1783.901,184.937,1429.366,1140.284,40.724,158.131,79.757,4264.277,12.111,164.582,0.0,1.01,0.553,9.419,0.501,4.436,5.755,32.034,1784.192,151.761,1447.916,1151.847,56.552,123.404,80.219,4293.349,20.529,152.096,4.297,0.946,0.049,4.294,5.467,0.046,5.032,32.126,1781.318,127.776,1461.512,1160.709,62.238,96.015,80.817,4292.527,27.446,141.818
1145,0.0,1.345,3.465,15.925,0.002,20.641,6.111,25.249,1782.558,168.668,1427.146,1142.802,38.741,150.712,79.696,4241.056,10.291,167.034,0.0,0.998,0.734,8.694,0.204,5.027,5.681,32.562,1782.767,135.563,1446.026,1154.728,56.214,112.208,80.15,4272.863,20.79,151.546,4.948,0.937,0.038,2.374,5.792,0.03,4.87,32.535,1778.686,107.702,1462.492,1165.492,62.894,77.931,80.808,4270.791,29.497,138.612
1146,0.0,1.585,4.213,17.568,0.003,21.085,6.068,25.453,1781.236,154.865,1425.189,1146.097,38.841,136.344,79.606,4222.066,10.831,166.021,0.0,0.882,0.511,8.231,0.407,5.0,5.59,32.823,1780.763,119.78,1443.979,1158.456,56.383,97.295,80.059,4252.333,20.657,151.459,4.892,0.785,0.036,1.911,5.466,0.045,4.829,32.951,1776.834,94.573,1458.304,1168.649,63.094,64.683,80.618,4250.815,29.689,138.082
