t_saat,KOI_giris,NH4_giris,PO4_giris,DO,KOI_cikis,NH4_cikis,PO4_cikis,SO2,SF,SA,SNH4,SNO3,SPO4,SALK,SN2,XI,XS,XH,XPAO,XPP,XPHA,XAUT,XTSS,XMeOH,XMeP
1773,310.204,39.159,5.87,5.01,97.542,2.567,0.066,5.01,0.597,0.022,2.567,5.797,0.066,4.66,34.451,1768.253,72.724,1441.397,1174.148,70.932,21.433,81.262,4216.913,30.147,136.935
1774,362.79,42.864,7.044,5.278,107.384,2.652,0.056,5.278,0.604,0.016,2.652,6.743,0.056,4.497,34.58,1765.993,71.943,1435.411,1173.819,71.263,13.255,81.365,4204.867,30.472,136.27
1775,370.118,39.284,6.967,4.901,102.037,3.65,0.106,4.901,0.577,0.02,3.65,6.964,0.106,4.464,34.938,1764.802,75.174,1428.26,1171.28,71.252,12.226,81.404,4197.481,29.141,138.027
1776,483.714,44.192,6.935,4.786,119.246,4.854,0.108,4.786,0.614,0.023,4.854,6.974,0.108,4.441,35.203,1764.028,81.652,1423.461,1169.85,71.318,11.432,81.544,4196.642,27.483,140.31
1777,432.425,51.743,8.661,4.568,114.224,6.067,0.143,4.568,0.645,0.028,6.067,7.03,0.143,4.401,35.531,1764.007,89.667,1420.688,1168.525,71.391,12.166,81.729,4200.431,25.885,142.549
1778,536.514,48.343,6.982,4.181,127.501,9.053,0.195,4.181,0.717,0.048,9.053,6.322,0.195,4.526,35.639,1764.981,103.353,1419.249,1167.903,71.427,15.525,81.887,4213.039,23.332,146.295
1779,634.612,49.223,8.147,3.865,134.088,12.146,0.249,3.865,0.836,0.088,12.146,5.625,0.249,4.695,35.544,1767.409,123.883,1422.339,1168.336,71.634,19.915,82.099,4237.974,21.335,149.345
1780,453.898,48.164,6.9,3.554,112.329,14.977,0.306,3.554,0.937,0.112,14.977,5.088,0.306,4.844,35.301,1771.23,148.302,1428.804,1169.668,71.897,27.117,82.321,4272.71,19.304,152.543
1781,487.613,43.032,6.433,3.389,110.684,17.545,0.277,3.389,1.008,0.122,17.545,4.599,0.277,5.058,34.702,1773.748,166.999,1435.957,1171.568,72.491,32.324,82.517,4302.805,18.408,154.258
1782,350.094,38.471,6.382,3.397,102.181,18.367,0.207,3.397,1.022,0.095,18.367,4.623,0.207,5.205,34.097,1775.378,179.508,1444.641,1174.077,73.328,34.579,82.748,4328.036,18.674,154.278
1783,422.754,31.74,6.744,3.43,103.449,17.726,0.178,3.43,1.017,0.084,17.726,4.793,0.178,5.339,33.711,1775.396,180.622,1452.431,1176.698,74.196,33.529,82.977,4340.671,19.32,153.671
1784,426.786,34.333,4.96,3.435,109.453,16.122,0.176,3.435,1.022,0.083,16.122,4.916,0.176,5.454,33.529,1775.883,183.364,1460.672,1179.256,74.966,32.754,83.212,4355.116,19.8,153.261
1785,385.311,33.738,5.595,3.416,100.42,14.891,0.179,3.416,1.025,0.084,14.891,4.937,0.179,5.526,33.453,1776.607,185.5,1468.934,1181.722,75.448,32.764,83.437,4368.823,19.953,153.247
1786,308.497,19.646,4.352,3.188,92.711,14.42,0.243,3.188,1.06,0.113,14.42,4.027,0.243,5.691,32.951,1777.16,192.534,1475.806,1183.201,75.765,36.771,83.545,4386.14,19.242,154.545
1787,306.074,23.754,4.12,3.363,96.438,11.69,0.155,3.363,1.054,0.088,11.69,3.955,0.155,5.769,32.052,1775.953,193.347,1483.697,1185.11,76.542,35.437,83.689,4396.216,20.334,153.166
1788,351.013,22.639,4.643,3.681,95.15,8.811,0.108,3.681,1.011,0.055,8.811,4.905,0.108,5.612,31.917,1774.324,181.773,1492.302,1187.77,77.241,29.309,83.929,4394.478,21.989,150.739
1789,282.348,15.284,5.666,3.898,91.958,6.078,0.105,3.898,0.949,0.038,6.078,5.784,0.105,5.418,32.376,1773.071,167.019,1499.376,1189.827,77.691,23.532,84.157,4388.314,22.899,149.259
1790,155.359,25.721,3.604,4.05,83.779,4.186,0.107,4.05,0.899,0.032,4.186,5.563,0.107,5.369,32.825,1771.709,154.053,1502.988,1190.326,78.067,19.901,84.237,4380.165,23.01,148.938
1791,103.896,18.032,4.776,4.382,83.32,3.389,0.086,4.382,0.846,0.025,3.389,5.316,0.086,5.292,32.918,1769.446,134.741,1504.877,1189.29,78.729,13.968,84.27,4362.624,24.45,146.762
1792,161.062,20.899,4.306,4.768,85.424,2.445,0.098,4.768,0.748,0.021,2.445,5.446,0.098,5.15,32.942,1766.916,113.441,1504.516,1185.718,79.655,8.365,84.285,4339.642,26.811,143.189
1793,152.043,23.129,4.513,5.232,84.041,1.574,0.126,5.232,0.658,0.016,1.574,5.83,0.126,4.988,33.086,1764.313,96.044,1502.461,1180.072,80.532,5.297,84.264,4317.414,29.127,139.604
1794,248.372,19.068,5.926,5.512,87.606,1.205,0.157,5.512,0.592,0.015,1.205,6.024,0.157,4.877,33.354,1761.923,83.254,1497.888,1173.379,81.167,4.504,84.146,4296.403,30.605,137.17
1795,204.622,35.513,5.109,5.54,88.476,1.199,0.164,5.54,0.559,0.014,1.199,5.931,0.164,4.847,33.601,1759.919,76.828,1491.042,1167.149,81.509,4.989,83.978,4279.215,30.719,136.714
1796,301.138,30.652,5.373,5.51,95.378,1.431,0.157,5.51,0.535,0.014,1.431,6.218,0.157,4.776,33.805,1757.907,72.537,1483.649,1161.5,81.779,5.006,83.89,4263.335,30.577,136.638
1797,391.063,38.0,6.898,6.11,110.471,0.776,0.166,6.11,0.506,0.01,0.776,7.396,0.166,4.569,34.154,1755.35,65.262,1477.818,1155.169,82.439,3.221,83.85,4244.891,32.381,133.686
1798,390.359,45.594,8.067,5.521,109.2,1.49,0.19,5.521,0.491,0.013,1.49,7.398,0.19,4.56,34.653,1754.364,65.035,1468.139,1149.227,82.354,6.161,83.645,4231.472,31.131,135.179
1799,391.131,52.784,7.859,5.249,110.605,2.344,0.142,5.249,0.519,0.014,2.344,7.645,0.142,4.527,35.142,1754.295,69.291,1459.48,1146.486,82.232,7.091,83.694,4225.288,28.999,138.039
1800,531.31,43.726,6.693,4.783,125.455,4.219,0.173,4.783,0.556,0.021,4.219,7.587,0.173,4.523,35.594,1754.872,76.41,1452.349,1144.032,82.136,9.389,83.801,4224.447,26.784,141.104
1801,409.484,48.182,7.362,0.155,109.13,12.385,1.438,0.155,0.758,0.21,12.385,0.879,1.438,5.412,37.242,1757.867,105.664,1441.195,1140.006,80.295,24.01,82.969,4239.407,21.634,148.609
1802,502.975,57.04,8.442,0.117,126.911,20.32,7.219,0.117,1.098,0.562,20.32,0.121,7.219,5.864,34.64,1759.995,135.842,1424.337,1132.409,72.834,53.335,82.239,4238.339,12.867,161.249
1803,522.959,52.323,8.743,0.106,119.036,27.014,13.812,0.106,1.259,0.73,27.014,0.096,13.812,6.199,32.749,1762.299,159.343,1409.041,1125.497,64.695,83.998,81.55,4231.773,7.065,169.632
1804,519.817,51.694,7.638,0.093,124.058,33.313,23.909,0.093,1.518,1.151,33.313,0.07,23.909,6.441,30.789,1766.101,189.866,1393.964,1117.593,52.682,122.841,80.818,4222.165,4.174,174.007
1805,510.399,41.354,6.792,0.083,118.054,38.259,33.876,0.083,1.77,1.672,38.259,0.053,33.876,6.548,28.869,1770.49,224.21,1380.407,1108.867,38.78,165.582,80.041,4212.056,2.956,176.079
1806,503.655,41.15,7.867,0.074,124.975,40.65,41.612,0.074,2.038,2.531,40.65,0.039,41.612,6.586,27.255,1774.834,258.528,1368.305,1099.64,24.848,207.518,79.247,4201.933,2.425,177.241
1807,435.765,38.313,6.285,2.584,116.094,34.568,16.418,2.584,1.447,0.375,34.568,3.513,16.418,6.438,27.237,1779.05,264.072,1387.813,1108.119,43.197,197.224,79.715,4287.759,4.085,175.387
1808,377.258,31.097,5.466,2.64,102.985,30.116,1.088,2.64,1.377,0.273,30.116,3.55,1.088,6.411,28.195,1782.494,270.39,1402.685,1113.889,56.531,192.144,79.912,4352.493,8.744,169.366
1809,330.028,23.304,4.894,3.095,97.852,24.885,0.15,3.095,1.311,0.154,24.885,4.124,0.15,6.136,28.781,1783.879,263.487,1417.493,1120.389,59.099,184.551,80.159,4369.402,14.798,161.221
1810,274.742,24.802,4.197,3.144,92.792,19.985,0.131,3.144,1.262,0.129,19.985,4.263,0.131,6.006,29.492,1784.217,249.269,1429.365,1126.457,60.325,176.371,80.352,4373.341,17.857,157.139
1811,301.09,30.025,6.506,3.361,96.505,16.057,0.092,3.361,1.23,0.105,16.057,4.516,0.092,5.896,30.009,1783.566,230.301,1440.788,1132.766,61.384,164.803,80.552,4370.28,20.308,153.723
1812,194.576,21.629,5.316,3.405,86.024,13.559,0.09,3.405,1.165,0.09,13.559,4.56,0.09,5.803,30.526,1782.883,211.733,1449.809,1138.668,62.248,153.786,80.714,4365.137,21.403,152.167
1813,239.937,26.04,3.798,3.728,93.372,10.628,0.06,3.728,1.14,0.073,10.628,4.92,0.06,5.652,30.927,1780.935,187.092,1458.116,1144.796,63.177,138.493,80.886,4351.31,23.243,149.467
1814,181.894,20.065,5.348,3.91,87.509,8.144,0.054,3.91,1.063,0.061,8.144,5.346,0.054,5.456,31.479,1779.099,163.21,1464.096,1150.606,63.777,123.144,81.035,4334.689,24.756,147.15
1815,149.459,16.307,4.653,4.19,83.997,5.813,0.044,4.19,1.006,0.051,5.813,5.522,0.044,5.292,32.011,1776.972,140.557,1467.489,1155.873,64.384,107.343,81.125,4315.702,26.089,145.062
1816,211.265,27.173,4.826,4.373,84.292,4.063,0.043,4.373,0.928,0.048,4.063,5.217,0.043,5.201,32.395,1774.776,122.059,1467.474,1160.064,64.957,92.336,81.109,4296.129,27.195,143.312
1817,162.8,24.829,4.352,4.573,86.013,3.336,0.041,4.573,0.868,0.042,3.336,5.03,0.041,5.102,32.552,1772.733,108.614,1465.924,1164.042,65.509,77.267,81.067,4278.73,28.242,141.592
1818,257.527,31.501,4.88,5.123,95.221,2.045,0.031,5.123,0.832,0.032,2.045,5.756,0.031,4.866,32.803,1770.132,92.39,1464.639,1168.347,66.247,58.831,81.048,4257.322,30.566,137.956
1819,272.924,26.063,5.637,5.171,97.479,1.647,0.043,5.171,0.711,0.028,1.647,5.931,0.043,4.735,33.204,1768.359,82.017,1459.439,1171.179,66.545,44.95,80.881,4237.944,31.286,136.614
1820,275.487,39.726,4.837,5.384,89.344,1.435,0.042,5.384,0.675,0.023,1.435,6.063,0.042,4.632,33.577,1766.991,75.628,1453.078,1173.303,66.735,33.046,80.734,4221.317,31.37,136.196
1821,375.903,43.94,6.273,5.58,106.186,1.236,0.048,5.58,0.618,0.019,1.236,6.495,0.048,4.502,33.95,1765.454,69.493,1446.467,1174.396,67.022,21.831,80.578,4204.047,31.972,134.987
1822,422.076,44.193,7.017,5.222,110.472,2.043,0.076,5.222,0.571,0.02,2.043,6.656,0.076,4.455,34.345,1765.194,69.704,1437.559,1173.481,66.835,17.868,80.475,4192.502,30.414,136.951
1823,494.218,42.465,8.229,4.971,116.021,3.196,0.089,4.971,0.588,0.022,3.196,6.899,0.089,4.424,34.736,1765.994,74.71,1430.089,1172.801,66.655,15.919,80.534,4188.549,28.299,139.791
1824,521.085,48.431,7.215,4.302,124.546,6.14,0.17,4.302,0.668,0.048,6.14,6.023,0.17,4.605,34.931,1769.23,91.525,1424.475,1172.158,66.291,19.7,80.588,4200.726,24.54,145.178
1825,525.627,52.995,8.305,4.149,115.469,9.04,0.153,4.149,0.761,0.056,9.04,5.759,0.153,4.689,34.859,1773.16,109.743,1425.417,1173.236,66.575,20.393,80.798,4221.558,22.694,147.905
1826,463.785,51.817,6.435,4.179,110.6,10.425,0.139,4.179,0.777,0.042,10.425,6.553,0.139,4.591,35.073,1775.9,116.553,1428.605,1174.672,67.125,18.646,81.112,4234.032,22.323,148.417
1827,644.981,52.948,8.469,3.962,133.241,12.369,0.195,3.962,0.811,0.062,12.369,6.513,0.195,4.62,35.471,1779.126,123.789,1430.946,1175.561,67.407,20.288,81.351,4247.383,21.274,149.95
1828,450.26,53.246,6.893,3.553,109.279,16.031,0.305,3.553,0.922,0.109,16.031,5.268,0.305,4.868,35.531,1785.247,145.363,1435.891,1176.741,67.633,27.636,81.523,4280.135,19.179,153.219
1829,548.068,43.186,7.26,3.274,117.551,20.011,0.344,3.274,1.056,0.167,20.011,4.226,0.344,5.124,34.712,1791.374,168.711,1443.009,1178.252,68.305,34.415,81.68,4317.286,18.13,155.167
1830,494.877,37.619,7.049,3.381,110.282,20.2,0.214,3.381,1.06,0.124,20.2,4.674,0.214,5.16,34.053,1796.906,184.004,1453.772,1181.297,69.399,37.418,81.963,4351.063,18.579,154.861
1831,379.967,38.906,6.473,3.437,100.843,18.634,0.18,3.437,1.019,0.08,18.634,5.317,0.18,5.127,34.071,1800.574,184.963,1463.11,1184.849,70.146,37.206,82.257,4368.742,18.848,154.65
1832,389.203,33.5,5.795,3.21,106.096,18.609,0.239,3.21,1.057,0.112,18.609,4.359,0.239,5.384,33.757,1804.308,190.802,1469.482,1186.969,70.754,40.044,82.382,4387.862,18.348,155.668
1833,346.141,34.499,4.586,3.291,96.449,17.775,0.173,3.291,1.066,0.098,17.775,4.093,0.173,5.581,32.913,1807.54,195.794,1478.031,1189.398,71.748,39.789,82.555,4407.086,19.324,154.652
1834,368.68,22.236,4.399,3.451,102.803,15.91,0.131,3.451,1.041,0.072,15.91,4.624,0.131,5.589,32.556,1809.391,191.231,1486.437,1192.261,72.496,35.614,82.788,4414.918,20.643,152.938
1835,227.548,28.506,5.293,3.47,86.019,13.327,0.134,3.47,1.004,0.06,13.327,4.678,0.134,5.622,32.471,1811.021,184.923,1493.186,1194.425,72.961,32.775,82.972,4419.256,21.068,152.374
1836,213.421,27.519,3.984,3.94,85.99,10.652,0.075,3.94,0.969,0.034,10.652,5.599,0.075,5.474,32.553,1810.183,164.184,1500.535,1196.709,73.886,23.505,83.24,4408.438,23.138,149.332
1837,83.978,19.788,4.163,4.032,84.188,8.807,0.086,4.032,0.869,0.026,8.807,5.924,0.086,5.354,32.961,1808.987,143.225,1503.278,1196.528,74.442,17.486,83.42,4391.878,24.326,147.547
1838,265.966,19.526,3.22,4.316,90.515,6.992,0.084,4.316,0.796,0.025,6.992,5.73,0.084,5.262,33.027,1807.098,123.19,1503.431,1194.203,75.244,11.241,83.541,4371.557,26.306,144.692
1839,122.547,16.294,4.868,4.484,83.281,5.016,0.108,4.484,0.724,0.02,5.016,5.817,0.108,5.154,33.039,1805.884,111.746,1502.475,1190.255,75.833,8.41,83.683,4357.265,27.751,142.53
1840,196.982,18.891,3.642,5.054,82.779,2.662,0.112,5.054,0.652,0.014,2.662,6.577,0.112,4.939,33.223,1803.57,95.783,1501.366,1184.895,76.697,4.787,83.842,4337.287,29.993,139.079
1841,193.477,22.005,5.43,5.375,86.823,1.525,0.146,5.375,0.592,0.013,1.525,6.605,0.146,4.838,33.655,1801.642,84.117,1497.158,1177.983,77.328,4.382,83.793,4317.894,31.497,136.637
1842,221.454,33.69,4.518,5.767,91.066,1.04,0.152,5.767,0.553,0.012,1.04,6.536,0.152,4.775,34.008,1799.715,75.066,1491.706,1171.169,77.933,3.567,83.659,4299.085,32.767,134.487
1843,302.183,30.597,6.335,5.582,93.15,1.367,0.165,5.582,0.521,0.013,1.367,6.442,0.165,4.738,34.321,1798.363,70.348,1483.766,1164.387,78.203,4.472,83.5,4282.251,32.761,134.187
1844,386.599,28.984,6.141,5.743,105.557,1.236,0.152,5.743,0.511,0.012,1.236,7.012,0.152,4.62,34.61,1797.166,67.48,1476.302,1158.533,78.521,4.097,83.467,4267.627,32.827,133.761
1845,362.323,40.238,6.226,5.63,102.049,1.348,0.161,5.63,0.508,0.013,1.348,7.251,0.161,4.556,35.03,1796.581,67.042,1468.395,1152.884,78.645,5.159,83.361,4255.55,32.218,134.318
1846,427.392,46.635,8.07,5.554,109.385,1.556,0.145,5.554,0.515,0.013,1.556,7.581,0.145,4.471,35.474,1796.42,67.721,1460.883,1148.588,78.692,5.645,83.327,4245.879,31.203,135.489
1847,453.616,46.021,7.319,4.945,117.01,3.108,0.172,4.945,0.546,0.019,3.108,7.308,0.172,4.489,35.863,1797.74,74.557,1452.73,1145.415,78.376,8.785,83.329,4243.718,28.375,139.366
1848,523.603,55.325,7.383,4.518,127.848,5.625,0.171,4.518,0.618,0.029,5.625,6.901,0.171,4.567,35.978,1800.333,86.976,1447.683,1144.177,78.203,11.532,83.467,4251.743,25.455,143.495
1849,478.872,53.751,8.369,0.166,125.095,12.588,0.698,0.166,0.732,0.16,12.588,1.041,0.698,5.307,38.105,1803.212,107.32,1439.258,1140.808,77.732,20.008,82.729,4262.446,23.027,146.924
1850,571.731,45.976,6.818,0.121,131.284,19.634,5.836,0.121,1.057,0.519,19.634,0.134,5.836,5.703,36.319,1806.487,130.39,1422.902,1133.943,71.249,47.045,82.059,4259.325,15.051,158.238
1851,579.414,47.704,6.031,0.109,127.733,25.093,12.128,0.109,1.218,0.669,25.093,0.102,12.128,6.002,34.397,1810.261,154.192,1407.618,1127.262,63.185,77.921,81.391,4255.118,7.905,168.389
1852,572.081,49.669,8.251,0.097,126.709,30.078,21.379,0.097,1.449,1.023,30.078,0.076,21.379,6.214,32.561,1815.158,181.728,1392.817,1119.987,52.206,114.706,80.7,4247.124,4.607,173.248
1853,469.207,38.556,6.622,0.087,113.545,34.794,31.841,0.087,1.694,1.5,34.794,0.058,31.841,6.359,30.527,1820.849,214.475,1379.088,1111.654,38.672,156.742,79.955,4237.899,3.116,175.704
1854,465.495,44.405,7.352,0.07,110.518,37.865,40.398,0.07,2.088,2.953,37.865,0.035,40.398,6.472,28.251,1826.57,251.771,1365.831,1101.8,23.756,200.55,79.136,4227.502,2.519,177.074
1855,449.234,31.061,6.365,2.668,106.491,32.317,14.073,2.668,1.385,0.332,32.317,3.687,14.073,6.351,27.896,1830.974,254.145,1386.511,1110.564,43.223,188.437,79.612,4314.78,4.381,174.868
1856,328.122,39.657,5.097,2.814,98.921,27.818,0.43,2.814,1.31,0.216,27.818,3.906,0.43,6.368,28.883,1834.605,255.633,1400.14,1116.732,55.694,181.865,79.84,4371.126,9.648,167.745
1857,428.151,35.052,5.806,2.996,107.526,25.27,0.186,2.996,1.324,0.193,25.27,3.763,0.186,6.26,29.278,1837.034,254.179,1412.831,1122.31,57.663,175.767,80.012,4389.247,15.039,160.448
1858,304.105,29.422,4.715,3.094,100.956,22.452,0.147,3.094,1.286,0.154,22.452,3.992,0.147,6.121,29.641,1839.596,251.125,1426.014,1128.244,59.116,169.666,80.217,4406.324,17.971,156.539
1859,276.412,20.788,3.925,3.147,93.134,19.196,0.126,3.147,1.252,0.135,19.196,3.894,0.126,5.992,29.906,1840.559,240.065,1436.793,1133.689,60.051,162.258,80.367,4411.567,19.59,154.425
1860,197.983,22.135,3.684,3.403,89.698,15.01,0.082,3.403,1.211,0.095,15.01,4.145,0.082,5.818,30.046,1839.991,221.822,1447.076,1139.449,60.874,150.926,80.533,4407.169,21.513,151.765
1861,133.429,17.451,3.088,3.666,86.01,11.498,0.058,3.666,1.175,0.074,11.498,4.479,0.058,5.631,30.345,1837.964,195.968,1455.152,1144.934,61.593,136.009,80.672,4391.035,23.544,148.805
1862,151.366,14.56,4.471,3.969,85.895,8.174,0.046,3.969,1.117,0.063,8.174,4.777,0.046,5.449,30.71,1835.029,166.44,1461.135,1149.953,62.328,119.163,80.774,4367.818,25.902,145.32
1863,185.741,18.245,3.684,4.126,87.261,5.449,0.047,4.126,1.014,0.058,5.449,4.711,0.047,5.348,31.051,1832.293,142.524,1463.59,1154.276,62.895,103.889,80.801,4345.878,27.259,143.221
1864,213.961,24.537,4.49,4.369,90.32,3.72,0.044,4.369,0.945,0.052,3.72,4.603,0.044,5.284,31.23,1829.88,125.127,1464.217,1158.425,63.353,88.827,80.78,4327.15,28.296,141.592
1865,206.373,24.062,4.706,4.815,90.691,2.333,0.037,4.815,0.892,0.04,2.333,5.136,0.037,5.133,31.497,1827.451,108.207,1464.59,1163.023,63.883,71.739,80.762,4307.649,29.809,139.171
1866,243.246,33.726,4.598,5.318,90.707,1.198,0.036,5.318,0.813,0.031,1.198,5.709,0.036,4.968,31.93,1824.9,91.437,1463.194,1167.179,64.386,54.304,80.623,4285.608,31.482,136.427
1867,245.986,34.408,4.66,5.264,89.307,1.318,0.047,5.264,0.703,0.029,1.318,5.621,0.047,4.904,32.371,1823.16,81.842,1457.218,1169.518,64.418,42.477,80.37,4266.407,31.214,136.487
1868,329.023,37.997,7.807,5.386,104.257,1.4,0.046,5.386,0.661,0.024,1.4,5.964,0.046,4.777,32.756,1821.526,75.176,1450.388,1171.413,64.482,31.447,80.235,4249.017,30.912,136.597
1869,422.659,31.756,6.562,5.215,112.553,1.84,0.063,5.215,0.608,0.023,1.84,6.242,0.063,4.69,33.165,1820.539,72.91,1442.421,1172.039,64.495,23.869,80.13,4235.488,29.976,137.651
1870,429.828,41.578,8.217,4.809,112.956,3.0,0.092,4.809,0.618,0.029,3.0,6.047,0.092,4.712,33.536,1821.175,79.414,1434.495,1171.912,64.286,21.783,80.106,4232.577,27.409,141.152
1871,477.168,41.294,8.133,4.828,113.438,3.595,0.087,4.828,0.648,0.026,3.595,6.51,0.087,4.62,33.875,1821.732,84.898,1430.683,1172.599,64.588,17.185,80.235,4232.888,26.415,142.403
1872,488.15,47.807,7.41,4.629,116.883,4.424,0.126,4.629,0.658,0.03,4.424,6.825,0.126,4.533,34.363,1822.766,90.638,1427.644,1172.348,64.829,15.749,80.371,4235.428,25.203,143.996
1873,427.9,47.059,7.888,4.389,116.629,6.35,0.144,4.389,0.7,0.035,6.35,6.586,0.144,4.544,34.787,1824.678,100.164,1425.933,1172.353,65.032,16.573,80.525,4244.444,23.489,146.395
1874,467.848,49.032,7.895,4.104,106.961,9.244,0.178,4.104,0.757,0.051,9.244,5.956,0.178,4.688,34.909,1826.886,111.823,1425.591,1172.485,65.388,18.34,80.685,4257.83,21.925,148.778
1875,547.289,55.042,8.916,4.208,122.45,10.708,0.138,4.208,0.785,0.044,10.708,6.44,0.138,4.662,35.039,1828.41,117.887,1429.002,1173.435,66.209,16.478,80.991,4269.266,22.143,148.571
1876,518.501,50.802,8.035,3.887,121.639,12.89,0.237,3.887,0.821,0.067,12.89,6.301,0.237,4.743,35.403,1831.11,127.076,1431.698,1173.812,66.605,19.797,81.231,4285.063,20.878,150.464
1877,523.107,50.719,6.641,3.585,122.619,16.288,0.289,3.585,0.922,0.11,16.288,5.226,0.289,5.001,35.346,1835.23,144.613,1436.767,1174.956,67.076,25.911,81.419,4313.253,19.194,153.147
1878,555.888,35.592,7.013,3.285,122.497,19.079,0.363,3.285,1.052,0.171,19.079,4.358,0.363,5.336,34.713,1840.22,168.134,1444.488,1176.461,67.62,33.684,81.601,4350.352,18.122,155.045
1879,473.076,39.34,6.865,3.278,117.7,18.756,0.257,3.278,1.083,0.138,18.756,4.383,0.257,5.467,33.996,1844.987,189.5,1454.737,1179.075,68.594,38.599,81.838,4388.176,18.153,155.355
1880,456.979,39.399,5.09,3.388,111.22,17.672,0.181,3.388,1.063,0.097,17.672,4.96,0.181,5.409,33.77,1847.652,194.279,1464.996,1182.555,69.512,38.275,82.119,4409.038,18.812,154.583
1881,354.639,37.777,5.732,3.239,100.258,17.67,0.22,3.239,1.07,0.104,17.67,4.58,0.22,5.52,33.64,1850.04,198.967,1473.347,1185.196,69.965,40.747,82.302,4427.663,18.585,155.125
1882,265.153,20.081,5.874,3.417,95.162,16.675,0.134,3.417,1.045,0.067,16.675,4.605,0.134,5.576,33.195,1850.346,195.574,1481.891,1188.17,70.901,37.909,82.512,4437.0,19.601,153.887
1883,259.665,22.264,4.07,3.644,92.37,13.227,0.102,3.644,1.003,0.049,13.227,5.105,0.102,5.5,33.071,1848.779,180.076,1489.227,1190.867,71.849,30.734,82.744,4431.553,21.248,151.597
1884,186.823,26.066,3.904,3.82,87.539,10.259,0.094,3.82,0.944,0.038,10.259,5.353,0.094,5.44,33.143,1846.726,162.898,1494.506,1192.367,72.508,24.236,82.939,4421.022,22.617,149.611
1885,274.802,18.912,4.997,4.022,92.235,8.258,0.09,4.022,0.885,0.033,8.258,5.46,0.09,5.39,33.18,1844.155,145.915,1497.797,1192.413,73.168,17.843,83.104,4407.082,24.104,147.401
1886,219.692,15.108,3.971,4.28,87.009,5.783,0.096,4.28,0.826,0.026,5.783,5.874,0.096,5.259,33.318,1841.853,132.864,1500.493,1191.129,73.871,12.561,83.293,4395.318,25.595,145.12
1887,200.505,12.734,3.653,4.857,87.036,2.745,0.095,4.857,0.751,0.017,2.745,6.933,0.095,5.0,33.744,1839.049,114.682,1503.146,1188.248,74.633,7.495,83.495,4377.788,27.762,141.766
1888,241.524,17.044,5.095,4.974,91.47,1.657,0.134,4.974,0.693,0.02,1.657,6.14,0.134,5.024,34.211,1836.941,103.559,1500.12,1183.521,74.842,8.149,83.362,4361.614,27.796,141.51
1889,99.463,16.179,5.207,5.124,83.158,1.38,0.127,5.124,0.672,0.02,1.38,5.02,0.127,5.118,34.066,1834.687,97.166,1495.748,1179.276,75.127,7.761,83.165,4347.855,27.489,141.787
1890,255.075,27.391,5.281,5.43,93.207,1.144,0.143,5.43,0.62,0.019,1.144,4.81,0.143,5.103,33.743,1831.997,86.256,1490.933,1173.697,75.809,5.715,82.984,4328.419,28.611,139.973
1891,198.278,35.002,6.408,5.861,86.406,0.841,0.165,5.861,0.567,0.014,0.841,5.507,0.165,4.977,33.692,1829.068,76.177,1486.132,1167.08,76.599,4.065,82.841,4308.691,30.522,136.932
1892,304.351,29.263,6.924,5.68,100.457,1.142,0.185,5.68,0.524,0.015,1.142,6.047,0.185,4.874,33.858,1826.721,70.266,1478.415,1160.373,76.946,4.895,82.669,4290.583,30.719,136.338
1893,334.726,40.249,6.54,5.48,102.537,1.562,0.164,5.48,0.519,0.014,1.562,6.489,0.164,4.769,34.106,1825.037,69.467,1469.566,1155.323,77.101,5.696,82.611,4277.314,29.723,137.507
1894,427.718,46.721,8.317,5.128,106.583,2.517,0.167,5.128,0.536,0.017,2.517,6.727,0.167,4.72,34.396,1823.961,72.901,1461.43,1151.284,77.179,7.106,82.63,4269.666,28.256,139.401
1895,448.681,46.125,8.409,4.782,115.871,4.124,0.172,4.782,0.579,0.022,4.124,6.929,0.172,4.695,34.689,1823.686,80.859,1455.531,1148.62,77.301,8.86,82.764,4269.943,26.499,141.811
1896,539.654,41.311,6.312,4.717,124.652,5.027,0.153,4.717,0.614,0.023,5.027,7.534,0.153,4.575,35.122,1823.576,86.932,1452.802,1146.882,77.675,9.113,83.007,4272.239,25.688,142.89
